temperature,pressure,vibration,humidity,temp_pressure_ratio,vibration_humidity_product,equipment_Compressor,equipment_Pump,equipment_Turbine,location_Atlanta,location_Chicago,location_Houston,location_New York,location_San Francisco,faulty
0.9023397290036927,1.0454099591163912,0.5237648554861376,1.0873786824785137,-0.3382439115491447,0.9849272203793359,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.0848605334319315,-0.8905372487469371,-0.06137489192749993,-1.5180000332707628,0.4287151610301092,-0.6781550201584283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.3584091115887196,1.144361454102075,0.7481044097921139,1.5311064345326686,-1.1188257147757925,1.461240418921029,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.10844577216968353,-0.062249901974292025,0.6648057311101019,-0.6760855843563596,-0.10619532736840835,0.16457423406565488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.44577250417038466,0.02120583792685576,-0.5256578821204959,0.07004565482609981,-0.39429300485625157,-0.40754904079000537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.32649331126173375,-0.9207370554308707,-0.15553001890742757,1.1468685237337441,0.7013548463155332,0.3207121321240439,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.35688932647692906,-0.2978292438702584,-0.015620425704026823,1.1432370803463459,-0.17716955001406517,0.46236264515804965,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.11726689770682841,0.9354451153041838,-0.4723299346337613,0.0749194391001872,-0.5630410146647106,-0.3620355445944231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.06094746319472332,0.32404334657576384,0.4584848794422841,0.5377200714177265,-0.3800966055401338,0.6397579961915217,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.447599350437857,0.8366952585716813,0.022918993903798875,-0.051571794788380323,-1.0767491114778227,-0.008019328142434666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.18097105715083106,0.015802156334496532,-1.2907485727078152,0.21381607129367017,-0.12013439696576997,-1.0109498053142505,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.48118719958883005,0.18182333910443768,0.09977340391633788,0.4059399493555806,-0.08745008430633021,0.2552374768913755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.23112756938925566,-0.3883973573330514,-1.0648806697676714,-1.1148371082121604,0.16783060163654073,-1.11691606160119,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-1.270153032065246,-0.0905118734795772,0.5784336100934688,1.848794026213901,-0.7049181090187568,1.4438746803703786,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.16247347601190404,-1.70312129930275,-0.7175809701679379,-1.1644982234895942,1.798064093315231,-0.9220666215881789,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.5829856388538446,-0.21520585011439092,-1.2754929900269516,-0.22166408992687375,-0.3315490985404423,-1.0785477989940822,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.7669509343379982,0.5826523993215434,-0.005172580320291302,0.5949537816278944,-0.1833105250041086,0.24197558702420974,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.19564108899861232,-0.9132522091505292,-0.6376007713848513,-0.8337695846021728,0.3861764674038925,-0.7741792363134664,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5599964047150244,-0.24445302826403578,-0.9393975182739679,-0.15756636473885863,0.21925022330420213,-0.8043586537547887,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.26654852360051146,1.0421792920764401,1.142614450544605,0.03425258751354846,-0.7291713114810795,0.9425308535539517,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.636679642345369,0.18430679205378128,-1.3699973653022643,1.5293855537413708,-0.024560763566257034,-0.858057190789916,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.0262775901873188,-0.8811697015618597,0.5999751920177817,-0.7824685445249459,0.4535338888138683,0.0634117253362655,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.19546216734655375,-0.1887232924257649,-0.6454571083086262,-0.43571150871691877,-0.16791617769212647,-0.6590036135319022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.7459168195458019,-0.7057027668004334,-0.14274808763045693,-0.3147313750178097,-0.10138473160636238,-0.24476399297658108,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0041053414130603,-1.3768869955637981,4.0671053619664095,-1.9125469518894036,1.796344102977217,1.0334408715023193,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.027561639081365094,-1.2432250400933487,0.2378703828892965,0.6651226598721863,0.8689621497104204,0.4984675794676169,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.24469482533311265,-0.19702909050383555,1.3195740116738837,-0.9751416285553648,0.039943260001799014,0.4126643776219669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.1568989300507656,0.8323251262457875,0.8069772693783345,-1.7270213611176237,-0.5112806628792733,-0.3399628730727545,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.7162615109619901,-0.3009996100599389,-0.06554518975429241,-1.2546957275486799,-0.34621933753052203,-0.5723444757654529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.35680918128950373,0.37138307795620196,0.4073917767107824,2.0267835117210864,-0.5181648970307536,1.3351761121454617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.12896530225994332,-0.5636383758102146,-0.49432260112691506,0.7128802003028124,0.11933084795351767,-0.1693731990188063,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-1.026576079492559,0.402955792934075,-1.007714727530079,-0.36526938128175335,-0.7927938832835973,-0.9064579818461376,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.2671018069545108,-0.09826783716135493,-0.9869427260481064,1.1923926141461592,-0.2526610925991711,-0.5192321008111651,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.21367985985367563,0.6358957644609297,-0.9145379041463785,-0.5254618069750906,-0.4124604329824383,-0.8777303717426914,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.558572151861154,2.014283310019546,2.6588736882782014,1.8987773041343772,-1.337544340573157,3.8905250801878624,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.1443548376496744,0.15708348198374208,0.7948969135244012,0.07320407838298748,-0.3340132603776642,0.6809294339059133,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5321413074379426,-0.4379967421933831,-0.2251432490486376,-0.8866868796048825,0.3549359916173069,-0.5242947712919662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.0207747231065754,0.6160589371108883,0.3108923930919978,-0.8427367972728513,-0.10531780969983523,-0.15754522573073446,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.42665542594739386,0.6271059303111066,0.12097274063853226,-1.3629043965363368,-0.6451584041027217,-0.5129971767469701,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.3271941152525732,-0.1596381817298656,-0.6620499792347613,-0.06867782500669169,0.05305364841396144,-0.5612880572918418,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.7837905763808521,1.6639205815095441,0.17003621621016723,-0.5318168084871969,-0.5905076411282587,-0.10834716155188902,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.4126588077666983,-0.41066067760202674,0.11310393123132953,-0.214116171688768,0.273943179320803,-0.007930376714635305,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.7861790827986899,-1.4413807020955294,1.3521864225769196,1.1109492405398338,1.7586176396831472,1.8393927644479755,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-1.3528987407550845,0.9718858663088114,0.3660595674011328,0.9091611197490518,-1.077030730711145,0.7378648353221419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.24997550682660108,1.000435266368447,-0.13841290950586818,0.8493200548673294,-0.5410470167383519,0.2202076184837523,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.8484604529834572,0.862403944729338,0.611175486850568,0.42333887500837875,-0.87379657495602,0.7173703150600599,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.7691717237051069,-0.13449383455722236,-0.4041288305218687,-1.2190180470311303,0.23655612680593915,-0.7550868720908263,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.40124872832393543,0.00756344067674358,-0.8966012393231805,1.6638182936827615,-0.019737175691830484,-0.3055599074437922,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.19469269382094573,0.2641025397418719,0.5852329555247552,-0.9974821620853169,-0.40602470775676724,-0.060626045929269574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.6669354733320982,-0.0411268675505922,-0.2653023546040709,-0.20275572603374617,-0.46001489531091727,-0.29506588604118383,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.2223904418007048,0.1948902658331784,-1.7035481648302928,-1.617267159293318,-0.3847644609278955,-1.5545258497656496,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.8328233069723406,-0.13963959546186774,0.690339409664004,0.8524409399113142,0.269045954112275,1.0241149364445936,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.13032450236766224,0.44738340525149656,0.5025930825834443,-0.6601713871546873,-0.4622000753865298,0.061830059425193366,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.7959853038157899,-1.354153923228019,0.04759431670934276,-1.0771952543956596,0.4804279354529653,-0.4305908500879036,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.08774492313593076,-0.06681030158468261,0.1434830666184493,1.2583594860526721,-0.112663028025027,0.6767740503972872,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.42278599119941235,-0.5189888904517601,-1.3514046220496518,-0.2062887061526292,0.3670487261081792,-1.134266129431431,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.005638436835803396,-1.4343184882611018,0.8551607828712264,0.0011671414616994465,1.1714641807495583,0.6886599772791399,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5085997822534226,-0.36277618402307016,0.9822668518164033,0.35800557070925665,0.2835475195580739,1.0076000108064505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.8015085811767599,-1.1551698397543737,-1.0762381123498155,-1.1589465122315001,0.25432835012252986,-1.1335529539518994,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.6717468438163084,-1.7531728024639708,0.8936877745016817,-0.030428617955808163,1.1861040115718184,0.7012674312805202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.2420996036842283,1.897898718662333,-1.0053361816053834,-2.632191858090255,-0.9480358217970739,-1.438049321725298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.7421595693181913,0.030941227259432724,0.48405952734663715,1.2488271817826808,-0.5269593654925505,1.0274791695769743,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.684064914495064,-1.274913415760117,-0.9571204662523702,-0.8625213857262979,0.46350011248568534,-0.9903787681416337,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.7620547775984591,-0.8452582903437063,-0.8132402693076367,-1.3884175952174176,-0.003123476701825671,-1.0394917929780858,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.2934229569730014,-1.1481431805134055,-1.2392772966050285,0.06937924359754528,0.5755182566198037,-0.9949101589313389,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.35947248106139434,0.9146373417379244,-0.838069519398431,0.5161933230943895,-0.7201274773296703,-0.5457716365625026,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.35918702069255637,-0.8189875394637656,-0.3848633691399303,-1.6322484888628854,0.6119717408522135,-0.8888052594385564,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.6459066496761414,-0.6121529800029734,-0.4046368420411581,0.04703414364954328,-0.11496860699925202,-0.31594858943279835,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.08772753040965249,0.9240715374367122,-0.7205801706086326,-0.5662006673420973,-0.6295719472982119,-0.7513674230949414,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.14199365177525058,-0.17893220490719858,-0.26963751095384797,1.696430296877454,-0.019059374024987915,0.40849952991915955,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.2836738227134945,-0.905247023935073,-0.7901491586602934,0.8504666263259909,0.3267778477331053,-0.4103225897999091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.34573340333191627,-0.929744001223004,1.022444051934696,0.999282533195629,0.31360922442223055,1.4357407644901512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5330013251483993,-0.15945581304229126,-0.0004445492338155305,-0.5815605197734749,-0.339108488247175,-0.25054402243883866,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.8534268105296068,0.8313442391142375,-0.47192866641952846,-0.05874577971470191,-0.8663714488769212,-0.4064246500118887,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.44632868228234973,0.02463861167237674,0.28018006831410136,-0.17649629517052468,-0.39624340197410124,0.1385713367401762,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.6729129787720642,1.1507190995335423,-0.4052034364460767,1.0319609536849284,-0.12675875887853602,0.02534225243494219,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.3038908126581984,0.14137766184040954,-0.5644521184945286,-1.4033873973593192,-0.1387028784156736,-0.9070557495113433,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.10468837304315876,0.1588005187645934,-1.2194079727075025,0.5166901954293316,-0.31835392693315945,-0.8911439789065169,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.19094231416206903,0.2686660039404646,-0.5011874915940094,-0.512581374443801,-0.2522749349615885,-0.5791658779742773,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.6980083166103789,0.6619145007384691,-0.7416124933170601,-0.3457857862163064,-0.2460153094694794,-0.7035053623513347,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.2051482197847207,1.246507968629922,-0.6272098499537916,-0.9193684850822154,-0.7707398276201544,-0.793540965150273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
2.0565356530180408,1.0591929999969822,2.697201970723774,-0.06560546967017558,0.04212047077694957,2.119120000157397,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.7013614903509339,-0.8846922056979952,-0.42875865842493516,1.5476436405777305,0.8801470999896781,0.17841431520255785,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.32640599965959344,0.7293753757579086,0.30543799113009734,-0.1643928260594368,-0.6454786797307632,0.16399756492170586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3570105915802182,-2.3978990036195365,-0.7080120427126088,1.650470923437961,4.527554370730637,-0.09830287352182768,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.19557745959695763,-0.5363486848421711,-0.38199159560126,0.11413618623100595,0.2651043730189894,-0.273837630078429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.9470470824010088,0.7778196216596514,-0.386216897593861,-0.1367647225088747,-0.8836241874494191,-0.36529480437722606,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.060803599806097064,-2.249661249786858,-0.4295471842750062,-1.230085336790615,3.2382296168344022,-0.7736945590480203,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.09085002587178136,-0.6502710850209145,-1.7248932624200115,-0.3534965068551645,0.3055574545181499,-1.4373151152749037,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.4700476774238371,-0.26681228995015754,1.7744150867230177,-1.1802501738972018,0.19326356985397003,0.5440777951225808,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.8136782034793056,0.524350273400573,0.5400067301669439,0.24632570661698913,-0.7532059668982424,0.5615613678505595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2.9718274128304087,3.6194416955849946,2.315429437529097,2.6988918407831326,-0.5510250129942184,4.173815184541087,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.6147203480712651,0.8898661837430138,0.2780007420527225,-0.14586789063334643,-0.37385040568357336,0.15140059943234022,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1.544557544454632,0.2192744931463852,1.0861170465883674,1.2467440732481063,0.3272568950050847,1.6537086467941637,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.4339359863981169,0.34287703188125745,0.15621659237577312,-1.0603935908714985,-0.19260573944519366,-0.35681619536802567,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.18547262752760676,-0.011797100060635885,0.2746803850730451,-0.3230571130140682,-0.26404924517255995,0.06489611986559647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5013840399318285,-0.5389673181264958,-1.3171691851603138,0.5095656979816823,0.4243926052201282,-0.980981434067138,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.09823983424694903,-1.181174384722863,-0.20427852324490092,-0.19727252779503326,0.870913278286444,-0.24584077224344986,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.22144060313482838,0.9159507216993749,-1.2608963590871065,-0.6091062176777662,-0.5200750160442233,-1.1400549285989656,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.8583096349722632,-0.9387017363717121,1.3202040833913984,-2.802666830457328,1.6307176238771264,-0.8079973222848689,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5735531066756664,-0.5685969901290014,-0.28492978963433285,1.5467631373619946,-0.10761188023048272,0.3360032464985547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.07462822580877267,0.03598584938073034,-0.5478874398290197,-0.8732213464202803,-0.17751419037235905,-0.7280888542962932,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3134505450670488,0.05604070794859939,-0.09837352167273741,0.4597077490396089,-0.3548277730276717,0.10152227494391723,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.7113541409560716,0.07798657649356862,-0.5439650455742839,1.027137282573235,0.07034667390246158,-0.1152381169566445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.8042789295830772,0.16289382864330879,-0.48437575293176294,-0.8346024314127244,-0.611289714239244,-0.6741456211895537,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.45204604906444046,-0.8528899486165961,-0.943644931782218,0.5309280423218508,0.7006042337758206,-0.6377805913328802,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.08192281397457152,0.2711837265740759,-0.35332226276721385,0.7547478000101475,-0.2975751189150713,-0.021541588396620993,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5798925668640335,-0.4878986782610747,0.3325190073266576,-0.36329609564729914,0.42048914112433516,0.0887712183911775,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.0190750632201135,-0.39094387730445435,-0.19395024170582145,0.7973345110749123,-0.44230491677694794,0.14636806594554191,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.9708161834533813,-0.5568874678863902,0.29508902187197084,-1.1587719464660553,-0.3211213995317576,-0.3187195250909607,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.294987211386914,0.8318042045133552,-1.3753295435760962,0.28444479308297294,-0.6700533846339747,-1.0710613111067706,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.2543156063478961,-0.7430780722282536,-0.007483943489085417,-0.43268627039832325,0.19759515961762755,-0.19280454957535356,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.030851555494517836,-1.0387098332903881,-0.5274967400973245,-0.43337896590878067,0.654992783549695,-0.5722832821502221,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.13965447153795257,-1.2092424596049718,-0.1262944165716775,0.1196223606215926,0.7499773481626102,-0.05913895995595206,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.07971349855569836,-0.7107781629877512,0.720524174250117,0.9118154875882064,0.2656908627040072,1.0863931404581675,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.44417606624806083,0.11919215531754349,1.1086368738968588,0.09542880789218733,-0.4411644782904186,0.9532628942768777,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.13036641629390872,0.4253486664331021,0.04757717220883781,0.38542706228686785,-0.351547191523111,0.20017557541673925,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.17782036818028912,-0.414209606585002,0.5241492979485192,1.1763476483699835,-0.014509830436476771,1.0315777804212083,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.2515532746382698,-1.7270725168999845,0.017094946171135172,-0.35313304529265216,0.6411353652315327,-0.1410216546134434,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.9254457276586889,-0.14180264816246338,0.22095878958433238,0.7974799226938935,-0.5265494961506391,0.5440304079715484,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.5916480789596497,-0.2936819783227889,0.19016249116352224,-0.7508567939807004,-0.2911731480187352,-0.19431766555057456,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.24330128170853385,0.8758488386528916,-0.4870073381218952,-0.7834801599157508,-0.6669727620473391,-0.6589077826592644,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3390035356818637,-0.5746447826434242,0.7489981007343949,0.19343650662323972,0.01860510074336351,0.7106821881648256,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.48595615152968963,1.1073450575393085,0.6850458506945967,-0.2537406264885013,-0.5003660006552001,0.41067518565899325,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.10670896610118824,1.7810010502330988,-0.06441592971714014,-1.0013394065221077,-0.8822546211136593,-0.467711621079923,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.8733878115049476,-0.1633593303980436,1.2423152659901486,-1.174831714769332,0.30473115352820673,0.23359173831892827,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.4091415012108706,-0.8308884661568201,0.4882043730275416,0.5568803514389585,0.6527205915892446,0.6766357547281711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
